id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
4279973,Is this Melrose Place? 2/2 on SoCo,22221078,Ali,2014-10-06,"Austin, Texas, United States",within a day,0.83,1.0,False,Travis Heights,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.237550397248366,-97.74977665377752,t,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",190.0,400.0,75.0,1,0.0,3,30,26,56,86,361,2,2015-10-05,2015-10-12,100.0,10.0,10.0,10.0,10.0,9.0,9.0,False,strict,f,f,1,1.71
5213385,Musicians' Travis Heights/SoCo Home,7052573,Jeff,2013-06-22,"Austin, Texas, United States",,,,False,Travis Heights,2.0,2.0,"['email', 'phone', 'facebook', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.23710338474066,-97.74679638199454,t,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",900.0,,,1,0.0,4,1125,0,0,0,254,0,,,,,,,,,,False,moderate,f,f,2,
949832,South Congress Bungalow,1760474,Matthew,2012-02-16,"Austin, Texas, United States",within a day,0.5,0.0,False,Travis Heights,1.0,1.0,"['email', 'phone', 'reviews']",t,False,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.244203184558497,-97.74794471824276,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",425.0,,100.0,1,0.0,2,5,1,1,1,202,6,2015-03-18,2015-10-05,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,0.76
8370503,SoCo 3/2 Bungalow w/ Outdoor Oasis,3528446,Stephanie,2012-09-10,"Austin, Texas, United States",within an hour,1.0,1.0,False,Cherry Creek,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24484159539643,-97.74918160385222,t,House,Entire home/apt,8,2.0,3.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Fire Extinguisher"",Essentials}",400.0,1000.0,150.0,1,0.0,2,1125,30,60,86,361,1,2015-10-19,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,1.0
5446514,Vacation Rental for SXSW SoCo Dist.,28250552,Brian,2015-02-23,"Austin, Texas, United States",,,,False,Travis Heights,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25014258058661,-97.74501953374266,t,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",650.0,800.0,100.0,1,0.0,4,1125,0,0,0,230,0,,,,,,,,,,False,strict,f,f,1,
5639851,Charming Bungalow in Travis Heights,2462292,Kelly,2012-05-25,"Austin, Texas, United States",,,,False,Travis Heights,1.0,1.0,"['email', 'phone']",t,False,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24436350948431,-97.7476793183462,t,House,Entire home/apt,2,1.0,2.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",160.0,,,1,0.0,1,1125,0,0,0,214,0,,,,,,,,,,False,flexible,f,f,1,
363079,Vintage Tudor in SoCo,1835217,Courtney,2012-03-01,"Austin, Texas, United States",within a day,0.83,0.5,False,Travis Heights,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.23993661146224,-97.74360756808662,t,House,Entire home/apt,10,4.0,6.0,9.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",862.0,1000.0,150.0,10,50.0,3,60,16,30,60,322,19,2012-05-01,2015-09-06,93.0,9.0,9.0,10.0,10.0,10.0,9.0,False,strict,t,t,1,0.44
7928508,Bouldin Escape in the Heart of ATX,3672031,Jessie,2012-09-25,"Austin, Texas, United States",within an hour,1.0,0.75,False,Galindo,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Galindo,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24466092892113,-97.7668431122538,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",50.0,,5.0,2,0.0,1,30,19,44,70,332,1,2015-10-31,2015-10-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,1.0
3351416,Pool retreat 5 mins to Downtown!,800779,Carmelita,2011-07-10,"Austin, Texas, United States",within an hour,1.0,1.0,False,Travis Heights,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24682943571232,-97.73640371846396,f,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",800.0,500.0,200.0,1,0.0,2,1125,28,51,81,306,25,2014-07-07,2015-10-12,94.0,10.0,10.0,10.0,10.0,10.0,9.0,False,strict,f,f,1,1.53
8104469,S. Congress Bouldin Creek Home,42790807,Nathan,2015-08-28,"Austin, Texas, United States",within an hour,1.0,0.67,False,South First,1.0,1.0,"['email', 'phone']",t,False,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24606275844108,-97.7556018365623,t,House,Entire home/apt,6,2.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",285.0,1500.0,75.0,1,0.0,2,1125,23,48,74,131,0,,,,,,,,,,False,moderate,f,f,1,
8064122,4/3 Barton Hills Oasis Near ACL,25587235,Terra,2015-01-04,"Austin, Texas, United States",within an hour,1.0,1.0,False,Barton Hills,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,True,Barton Hills,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24892555906514,-97.7839215100815,t,House,Entire home/apt,7,3.0,4.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",400.0,,125.0,1,0.0,2,5,3,3,3,136,2,2015-10-11,2015-10-25,100.0,10.0,10.0,10.0,10.0,9.0,8.0,False,flexible,f,f,1,2.0
6635006,Bouldin Creek Bungalow,26169259,Morgan,2015-01-15,"Austin, Texas, United States",,,,False,,1.0,1.0,"['email', 'phone', 'facebook', 'google']",t,False,,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25420525576417,-97.75688179532769,f,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",600.0,2000.0,150.0,6,200.0,4,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
8630661,Great ACL apartment!,45391172,Kyle,2015-09-29,US,within a few hours,1.0,1.0,False,Barton Hills,1.0,1.0,"['email', 'phone']",t,False,Barton Hills,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.26240653402564,-97.7755631612086,t,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",300.0,,,1,0.0,1,1125,0,0,0,13,0,,,,,,,,,,False,flexible,f,f,1,
5592674,ACL/F1/SXSW SOCO | bouldin creek,28996542,LaMarr,2015-03-08,"Austin, Texas, United States",within a few hours,0.8,1.0,False,South First,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25070388761012,-97.75435373344678,t,House,Entire home/apt,6,1.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",320.0,250.0,100.0,6,25.0,1,1125,28,53,53,302,2,2015-10-05,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,1.71
4078567,4 Bed Walking Distance to ACL,21155894,Kristofer,2014-09-10,"Austin, Texas, United States",,,,False,South First,1.0,1.0,"['email', 'phone', 'facebook']",t,False,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25781093835285,-97.75353823601552,t,Apartment,Entire home/apt,4,2.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",2100.0,,200.0,1,0.0,3,1125,30,60,90,365,0,,,,,,,,,,False,moderate,f,f,1,
8131126,walk to ACL - funky house,42936553,Ryan,2015-08-30,"Austin, Texas, United States",,,,False,Bouldin Creek,1.0,1.0,"['email', 'phone', 'jumio']",t,False,Bouldin Creek,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.250106658763293,-97.7612344458588,t,House,Entire home/apt,8,1.0,2.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",400.0,,100.0,4,25.0,1,1125,30,60,90,365,0,,,,,,,,,,False,strict,f,f,1,
1305261,South Austin Cool and Comfy Home,7096463,Robin And Mike,2013-06-24,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Bouldin Creek,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,True,Bouldin Creek,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.246762537306985,-97.76133727692712,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",499.0,250.0,150.0,6,50.0,2,1125,26,56,86,356,4,2014-10-13,2015-05-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,moderate,f,f,2,0.31
2514670,Cute Little Casa,1710852,Melinda,2012-02-06,"Austin, Texas, United States",,,,False,South First,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,False,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.2459846138584,-97.75569046816896,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",550.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
698313,SOCO Charmer!,25602,Kelly,2009-07-14,"Austin, Texas, United States",within a few hours,1.0,0.5,False,Travis Heights,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25039978257364,-97.7434824937194,t,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",300.0,500.0,100.0,4,0.0,2,1125,0,3,33,298,12,2013-03-14,2015-08-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,1,0.37
6075985,"3BR Hidden S Congress Gem, Austin",31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.238782379276724,-97.74882408469536,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",229.0,,125.0,1,0.0,1,1125,20,42,70,345,8,2015-05-30,2015-11-04,95.0,9.0,10.0,10.0,10.0,10.0,9.0,False,strict,f,f,2,1.47
8595840,Walk to ACL!,37041575,Nipa,2015-06-29,US,,,,False,,1.0,1.0,['phone'],t,False,,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.254292473352447,-97.76354426728484,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Pool,""Free Parking on Premises"",""Elevator in Building"",""Smoke Detector"",""Fire Extinguisher""}",250.0,,,1,0.0,1,1125,30,60,90,365,0,,,,,,,,,,False,strict,f,f,1,
5588905,GarageStudio Apt SXSW TravisHeights,28977482,Farid,2015-03-08,US,,,,False,Travis Heights,1.0,1.0,"['email', 'phone']",t,False,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.247504819942083,-97.7362001976396,t,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Fire Extinguisher""}",250.0,,,1,0.0,1,1125,0,0,0,218,0,,,,,,,,,,False,flexible,f,f,1,
4871059,Spacious Clean 2bed/2bath Downtown,1649731,Steven,2012-01-25,"Austin, Texas, United States",within an hour,1.0,0.88,True,East Riverside,6.0,6.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25654522727548,-97.75238652733408,t,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",165.0,300.0,75.0,4,15.0,2,1125,8,31,31,245,54,2015-01-04,2015-11-02,95.0,10.0,10.0,10.0,10.0,10.0,9.0,False,strict,t,t,6,5.24
2582807,Welcome to The Top Hat and SOCO!,579290,Jay,2011-05-11,"Austin, Texas, United States",within a few hours,0.87,0.8,False,Downtown,19.0,19.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.237351302456982,-97.74889516849665,t,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",300.0,400.0,125.0,1,0.0,2,1125,13,31,31,130,1,2015-07-25,2015-07-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,17,0.28
4378321,SXSW! 2 bedroom 2 bath condo,22732623,Jeff,2014-10-19,"Austin, Texas, United States",within a few hours,1.0,,False,Travis Heights,1.0,1.0,"['email', 'phone', 'facebook']",t,False,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.2388492830448,-97.74018252552725,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,{},225.0,250.0,80.0,1,0.0,1,1125,23,53,83,358,0,,,,,,,,,,False,flexible,f,f,1,
1668551,SOCO House w/ Private Outdoor Space,2492382,Samuel,2012-05-29,"Austin, Texas, United States",,,,False,Travis Heights,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,True,Travis Heights,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.241023525184964,-97.7493853082018,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",450.0,200.0,50.0,1,0.0,1,1125,30,60,90,365,1,2014-03-12,2014-03-12,100.0,10.0,6.0,10.0,10.0,10.0,8.0,False,strict,f,f,1,0.05
1989247,Private Rm 4 blocks from W Hotel,1715190,Katie,2012-02-07,"Austin, Texas, United States",a few days or more,0.4,1.0,False,South First,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,True,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25890025267904,-97.75365229844576,t,Apartment,Private room,2,1.0,1.0,1.0,Airbed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Shampoo}",75.0,,,1,0.0,1,365,21,50,77,344,54,2014-02-24,2015-10-22,94.0,9.0,9.0,10.0,10.0,10.0,9.0,False,moderate,f,f,1,2.6
959555,Elegant Casual Escape in the Oaks,5221908,Donna And Tom,2013-02-25,"Austin, Texas, United States",within a few hours,1.0,0.83,True,Zilker,2.0,2.0,"['email', 'phone', 'facebook', 'reviews']",t,False,Zilker,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.2634384076246,-97.76450433757498,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",90.0,,,2,25.0,2,14,23,47,77,338,81,2013-10-15,2015-10-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,False,strict,f,f,2,3.22
2454628,Home in the Heart of SoCo/ATX,11625620,Lindsey,2014-01-25,"Austin, Texas, United States",,,,False,South First,1.0,1.0,"['email', 'phone', 'linkedin']",t,False,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.2499975000197,-97.75398382463484,t,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",249.0,249.0,90.0,1,0.0,3,1125,30,60,90,365,0,,,,,,,,,,False,strict,f,f,1,
7920361,Newton Cottage,33527356,Jimmy And Dana,2015-05-16,US,within a few hours,0.86,0.33,False,South First,2.0,2.0,"['email', 'phone', 'kba']",t,False,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24623218609772,-97.75493961021404,t,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",192.0,200.0,80.0,3,50.0,2,1125,19,49,79,347,0,,,,,,,,,,False,strict,f,f,1,
1165854,Duplex set up as a Corporate Suite,5766765,Holly,2013-04-04,"Austin, Texas, United States",within a day,1.0,1.0,False,Bouldin Creek,1.0,1.0,"['email', 'phone', 'facebook', 'kba']",t,True,Bouldin Creek,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.256417334661272,-97.75579425286068,t,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150.0,200.0,100.0,2,100.0,3,5,1,31,61,336,0,,,,,,,,,,False,strict,f,f,1,
7345104,Bouldin Artistic,15864252,Amber,2014-05-22,"Austin, Texas, United States",within an hour,0.9,0.45,False,East Riverside,6.0,6.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,True,South First,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.24837387709869,-97.7549811525411,t,House,Entire home/apt,8,0.5,4.0,3.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",850.0,1000.0,225.0,1,0.0,1,1125,28,58,88,363,0,,,,,,,,,,False,strict,f,f,3,
5538048,Walk downtown! 1BR in South Austin,24342381,Rusty,2014-11-30,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Bouldin Creek,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,True,Bouldin Creek,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.25794147860869,-97.75621885481942,t,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",Essentials}",350.0,100.0,25.0,2,50.0,2,1125,0,0,0,222,2,2015-03-17,2015-10-12,100.0,10.0,8.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,0.25
7144120,One BR Apartment 10 mins to DT,37359069,Kehlin,2015-07-02,"Missouri City, Texas, United States",within an hour,1.0,1.0,False,South Lamar,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,True,South Lamar,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.236689518537805,-97.7902165702559,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in""}",50.0,,,1,0.0,1,1125,9,39,69,344,3,2015-10-11,2015-11-01,100.0,9.0,10.0,10.0,10.0,10.0,10.0,False,flexible,f,f,1,3.0
8814719,ACL Private Room Near Festival,9190868,Leo,2013-10-02,"Austin, Texas, United States",within an hour,1.0,1.0,False,Bouldin Creek,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,True,Bouldin Creek,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.26027574678432,-97.75594929151848,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150.0,,,2,100.0,1,1125,30,60,90,365,0,,,,,,,,,,False,flexible,f,f,1,
5124034,New! Charming 1 BD in Bouldin Creek,15106093,Kristin,2014-05-04,"Austin, Texas, United States",within an hour,1.0,1.0,False,,2.0,2.0,"['email', 'phone', 'reviews']",t,False,,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.255178146811883,-97.75549636929782,f,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}",150.0,,25.0,2,50.0,2,21,28,58,88,178,3,2015-03-15,2015-04-27,80.0,9.0,8.0,10.0,9.0,10.0,7.0,False,strict,f,f,2,0.38
8323087,"Zilker Gem - Modern, Cozy Bedroom",6243356,Kristin,2013-05-05,"Austin, Texas, United States",within a day,1.0,0.0,False,Zilker,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,True,Zilker,78704,Austin,TX,78704.0,Austin,"Austin, TX",US,United States,30.255782859587168,-97.76550962145998,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Smoke Detector"",Shampoo}",750.0,,,1,0.0,2,1125,0,0,0,32,0,,,,,,,,,,False,flexible,t,f,2,
